124, 4, 4414, 950, 1759, 859, 817, 29, 0
125, 1, 4736, 800, 1988, 789, 980, 26, 153
125, 2, 4043, 500, 1558, 968, 955, 62, 0
125, 3, 4255, 489, 1581, 912, 874, 399, 0
125, 4, 4663, 912, 1972, 829, 950, 0, 0
126, 1, 4199, 500, 1755, 1000, 944, 0, 0
126, 2, 5004, 992, 1999, 922, 1000, 91, 0
126, 3, 4434, 911, 1652, 821, 983, 67, 0
126, 4, 4337, 764, 1980, 596, 997, 0, 0
127, 1, 4384, 500, 1969, 978, 937, 0, 0
127, 2, 4108, 471, 1941, 751, 945, 0, 0
127, 3, 4385, 470, 1999, 925, 991, 0, 0
127, 4, 4477, 779, 1930, 805, 934, 29, 0
128, 1, 4472, 500, 1981, 1000, 991, 0, 0
128, 2, 4683, 786, 2000, 897, 1000, 0, 0
128, 3, 4880, 975, 1906, 1000, 999, 0, 0
128, 4, 4428, 700, 1761, 698, 967, 302, 0
129, 1, 4370, 500, 1970, 963, 937, 0, 0
129, 2, 4343, 955, 1804, 736, 848, 0, 0
129, 3, 4600, 750, 2000, 859, 991, 0, 0
129, 4, 4136, 527, 2000, 835, 774, 0, 0
130, 1, 4682, 950, 2000, 769, 963, 0, 0
130, 2, 5094, 784, 2000, 927, 949, 0, 434
130, 3, 4010, 450, 1257, 734, 932, 637, 0
130, 4, 4014, 950, 432, 1000, 958, 674, 0
131, 1, 4373, 500, 2000, 970, 823, 80, 0
131, 2, 4401, 752, 1724, 925, 1000, 0, 0
131, 3, 4216, 903, 1421, 876, 962, 54, 0
131, 4, 4524, 724, 1349, 893, 1000, 558, 0
132, 1, 4262, 500, 1981, 853, 928, 0, 0
132, 2, 4169, 500, 2000, 787, 882, 0, 0
132, 3, 4778, 1000, 2000, 840, 938, 0, 0
132, 4, 4753, 982, 1973, 893, 905, 0, 0
133, 1, 4453, 500, 2000, 988, 965, 0, 0
133, 2, 4746, 787, 1943, 943, 822, 26, 225
133, 3, 4772, 750, 1985, 956, 886, 0, 195
133, 4, 4640, 965, 2000, 830, 798, 47, 0
134, 1, 4479, 500, 1982, 1000, 997, 0, 0
134, 2, 4424, 736, 1858, 877, 933, 20, 0
134, 3, 4595, 760, 2000, 922, 913, 0, 0
134, 4, 4701, 957, 1956, 789, 999, 0, 0
135, 1, 4504, 768, 2000, 708, 1000, 28, 0
135, 2, 4282, 450, 2000, 898, 900, 34, 0
135, 3, 4253, 931, 1737, 797, 719, 69, 0
135, 4, 4636, 750, 1786, 777, 989, 334, 0
136, 1, 4211, 500, 1998, 754, 959, 0, 0
136, 2, 4600, 762, 1991, 995, 852, 0, 0
136, 3, 4891, 783, 1813, 970, 965, 360, 0
136, 4, 5132, 713, 2000, 937, 967, 515, 0
137, 1, 4290, 500, 2000, 984, 806, 0, 0
137, 2, 4099, 548, 1852, 826, 873, 0, 0
137, 3, 4238, 731, 1955, 771, 732, 49, 0
137, 4, 4000, 703, 1265, 728, 890, 414, 0
138, 1, 4408, 500, 2000, 968, 940, 0, 0
138, 2, 4665, 962, 1918, 802, 926, 57, 0
138, 3, 4051, 200, 1954, 1000, 897, 0, 0
138, 4, 5490, 950, 2000, 879, 990, 671, 0
139, 1, 5001, 500, 1999, 1000, 994, 508, 0
139, 2, 4783, 546, 1754, 987, 1000, 496, 0
139, 3, 4151, 500, 1997, 660, 994, 0, 0
139, 4, 4260, 979, 1480, 929, 857, 15, 0
140, 1, 5304, 926, 1850, 914, 931, 683, 0
140, 2, 4455, 500, 2000, 968, 987, 0, 0
140, 3, 4625, 923, 2000, 742, 960, 0, 0
140, 4, 4388, 981, 1678, 655, 947, 0, 127
141, 1, 4241, 500, 1878, 926, 857, 80, 0
141, 2, 5073, 912, 2000, 938, 942, 281, 0
141, 3, 5119, 958, 1718, 904, 998, 541, 0
141, 4, 4501, 928, 2000, 615, 917, 41, 0
142, 1, 4057, 500, 2000, 814, 743, 0, 0
142, 2, 4255, 450, 2000, 849, 924, 32, 0
142, 3, 4389, 793, 2000, 627, 969, 0, 0
142, 4, 4398, 935, 1962, 756, 745, 0, 0
143, 1, 4417, 500, 2000, 980, 937, 0, 0
143, 2, 4177, 450, 1743, 988, 996, 0, 0
143, 3, 4131, 500, 1990, 773, 868, 0, 0
143, 4, 4755, 987, 1810, 854, 840, 264, 0
144, 1, 4546, 500, 1990, 880, 965, 21, 190
144, 2, 4682, 740, 1826, 939, 1000, 40, 137
144, 3, 4402, 719, 1879, 836, 936, 32, 0
144, 4, 4208, 962, 2000, 488, 758, 0, 0
145, 1, 4401, 500, 1986, 915, 982, 18, 0
145, 2, 4263, 500, 2000, 828, 935, 0, 0
145, 3, 5030, 750, 1917, 930, 981, 452, 0
145, 4, 4140, 950, 1259, 931, 1000, 0, 0
146, 1, 4353, 500, 1928, 989, 896, 40, 0
146, 2, 4351, 543, 1831, 1000, 977, 0, 0
146, 3, 4728, 943, 2000, 938, 834, 13, 0
146, 4, 4646, 966, 1707, 975, 998, 0, 0
147, 1, 4416, 937, 1493, 655, 986, 81, 264
147, 2, 4617, 739, 1649, 848, 923, 183, 275
147, 3, 4090, 944, 1381, 765, 1000, 0, 0
147, 4, 4051, 750, 1958, 533, 810, 0, 0
148, 1, 4312, 500, 2000, 985, 827, 0, 0
148, 2, 4355, 454, 2000, 960, 941, 0, 0
148, 3, 4494, 451, 2000, 867, 991, 35, 150
148, 4, 4157, 931, 903, 757, 982, 413, 171
149, 1, 4035, 500, 1440, 957, 999, 19, 120
149, 2, 4233, 529, 1480, 941, 879, 154, 250
149, 3, 4924, 944, 2000, 790, 994, 54, 142
149, 4, 5137, 935, 2000, 936, 865, 90, 311
150, 1, 4158, 485, 1815, 858, 1000, 0, 0
150, 2, 4614, 992, 1970, 845, 807, 0, 0
150, 3, 4265, 500, 1933, 899, 734, 199, 0
150, 4, 4662, 501, 1762, 873, 972, 554, 0
151, 1, 4151, 500, 2000, 734, 899, 18, 0
151, 2, 4643, 936, 1999, 766, 942, 0, 0
151, 3, 4821, 941, 1999, 910, 933, 38, 0
151, 4, 4358, 729, 1850, 957, 822, 0, 0
152, 1, 4896, 500, 1915, 994, 943, 180, 364
152, 2, 4778, 487, 2000, 870, 922, 121, 378
152, 3, 4782, 950, 1999, 1000, 833, 0, 0
152, 4, 4958, 967, 1690, 854, 974, 127, 346
153, 1, 5020, 1200, 1583, 955, 832, 318, 132
153, 2, 4868, 1200, 1876, 813, 979, 0, 0
153, 3, 5165, 1982, 1321, 799, 1000, 63, 0
153, 4, 5828, 1982, 1545, 920, 905, 345, 131
154, 1, 5057, 1500, 1870, 833, 854, 0, 0
154, 2, 5300, 1450, 2000, 940, 910, 0, 0
154, 3, 5506, 1960, 1848, 622, 967, 109, 0
154, 4, 6381, 1928, 1954, 764, 1000, 510, 225
155, 1, 4382, 500, 2000, 988, 894, 0, 0
155, 2, 4296, 500, 1992, 810, 994, 0, 0
155, 3, 4095, 751, 1605, 879, 860, 0, 0
155, 4, 4089, 988, 833, 892, 985, 391, 0
156, 1, 4192, 909, 1281, 980, 991, 31, 0
156, 2, 4394, 945, 1580, 910, 959, 0, 0
156, 3, 4096, 974, 1228, 898, 996, 0, 0
156, 4, 4243, 937, 1239, 861, 871, 335, 0
157, 1, 4296, 500, 1987, 871, 925, 13, 0
157, 2, 4307, 712, 2000, 735, 860, 0, 0
157, 3, 6231, 990, 1940, 973, 984, 746, 598
157, 4, 4693, 946, 2000, 903, 844, 0, 0
158, 1, 4294, 500, 2000, 815, 947, 32, 0
158, 2, 4805, 922, 2000, 921, 962, 0, 0
158, 3, 4565, 779, 1992, 868, 926, 0, 0
158, 4, 4028, 980, 939, 861, 990, 0, 258
159, 1, 4206, 500, 1851, 907, 948, 0, 0
159, 2, 4544, 793, 2000, 783, 968, 0, 0
159, 3, 4826, 950, 1999, 749, 994, 0, 134
159, 4, 4461, 920, 1594, 507, 945, 495, 0
160, 1, 4600, 500, 1990, 1000, 988, 0, 122
160, 2, 4277, 549, 1996, 781, 951, 0, 0
160, 3, 4117, 500, 1914, 502, 913, 288, 0
160, 4, 4161, 907, 1864, 426, 964, 0, 0
161, 1, 4298, 500, 2000, 885, 913, 0, 0
161, 2, 4313, 515, 2000, 861, 937, 0, 0
161, 3, 4093, 963, 1206, 904, 989, 31, 0
161, 4, 4164, 950, 1582, 719, 913, 0, 0
162, 1, 4384, 978, 1404, 732, 860, 410, 0
162, 2, 4535, 479, 2000, 1000, 1000, 56, 0
162, 3, 4970, 777, 1936, 950, 946, 361, 0
162, 4, 4463, 705, 1744, 709, 996, 309, 0
163, 1, 4286, 500, 1878, 957, 951, 0, 0
163, 2, 4276, 500, 1937, 915, 924, 0, 0
163, 3, 4635, 750, 2000, 913, 972, 0, 0
163, 4, 4735, 955, 1809, 1000, 950, 21, 0
164, 1, 4068, 450, 1742, 877, 999, 0, 0
164, 2, 4147, 500, 1958, 762, 927, 0, 0
164, 3, 4331, 922, 1756, 801, 834, 18, 0
164, 4, 4557, 956, 1998, 676, 927, 0, 0
165, 1, 4321, 500, 1990, 927, 884, 20, 0
165, 2, 4462, 750, 1867, 911, 934, 0, 0
165, 3, 4054, 200, 1953, 928, 955, 18, 0
165, 4, 4774, 979, 1999, 798, 998, 0, 0
166, 1, 4374, 500, 2000, 924, 950, 0, 0
166, 2, 4642, 749, 1988, 1000, 905, 0, 0
166, 3, 4824, 958, 2000, 914, 952, 0, 0
166, 4, 4692, 971, 1233, 874, 1000, 614, 0
167, 1, 4292, 500, 1985, 816, 991, 0, 0
167, 2, 4748, 932, 1989, 882, 945, 0, 0
167, 3, 4686, 950, 1996, 736, 949, 55, 0
167, 4, 4803, 950, 1863, 1000, 990, 0, 0
168, 1, 4375, 500, 1906, 926, 996, 47, 0
168, 2, 4635, 744, 1960, 961, 970, 0, 0
168, 3, 4765, 935, 2000, 787, 1000, 43, 0
168, 4, 5123, 789, 1731, 889, 974, 740, 0
169, 1, 4463, 500, 1999, 860, 973, 19, 112
169, 2, 4569, 970, 1573, 976, 1000, 50, 0
169, 3, 4257, 759, 1753, 772, 973, 0, 0
169, 4, 4220, 751, 1558, 811, 950, 0, 150
170, 1, 4449, 450, 1999, 1000, 1000, 0, 0
170, 2, 4431, 543, 2000, 877, 1000, 11, 0
170, 3, 4283, 790, 1857, 667, 941, 28, 0
170, 4, 4787, 955, 1980, 834, 997, 21, 0
171, 1, 4369, 500, 1988, 912, 969, 0, 0
171, 2, 4889, 953, 2000, 944, 943, 49, 0
171, 3, 4243, 796, 1776, 887, 784, 0, 0
171, 4, 4276, 971, 1517, 838, 950, 0, 0
172, 1, 4461, 500, 1992, 979, 990, 0, 0
172, 2, 4417, 518, 1999, 853, 978, 69, 0
172, 3, 4394, 450, 1983, 1000, 961, 0, 0
172, 4, 4933, 905, 2000, 891, 1000, 0, 137
173, 1, 4916, 984, 2000, 993, 915, 24, 0
173, 2, 4827, 965, 1938, 982, 942, 0, 0
173, 3, 4617, 900, 1999, 746, 972, 0, 0
173, 4, 4612, 996, 1995, 512, 965, 0, 144
174, 1, 4908, 996, 1994, 614, 915, 19, 370
174, 2, 5035, 936, 1987, 985, 958, 43, 126
174, 3, 4428, 948, 1526, 688, 958, 22, 286
174, 4, 4869, 963, 1968, 958, 980, 0, 0
175, 1, 4520, 947, 1715, 822, 1000, 36, 0
175, 2, 4364, 500, 1926, 907, 1000, 31, 0
175, 3, 4733, 965, 1819, 932, 979, 38, 0
175, 4, 4043, 700, 1203, 736, 933, 471, 0
176, 1, 4720, 500, 2000, 994, 999, 0, 227
176, 2, 5011, 743, 2000, 996, 943, 28, 301
176, 3, 4755, 966, 1978, 962, 849, 0, 0
176, 4, 4742, 985, 1313, 837, 989, 618, 0
177, 1, 4549, 500, 2000, 929, 1000, 0, 120
177, 2, 4375, 519, 1898, 969, 989, 0, 0
177, 3, 5391, 780, 2000, 991, 1000, 395, 225
177, 4, 5168, 778, 2000, 845, 953, 378, 214
178, 1, 4304, 500, 2000, 856, 948, 0, 0
178, 2, 4480, 511, 1956, 1000, 980, 33, 0
178, 3, 4307, 500, 1694, 857, 959, 297, 0
178, 4, 5486, 963, 2000, 972, 997, 428, 126
179, 1, 4298, 500, 2000, 874, 924, 0, 0
179, 2, 4455, 797, 2000, 858, 800, 0, 0
179, 3, 4189, 799, 1597, 792, 958, 43, 0
179, 4, 4011, 998, 1363, 665, 985, 0, 0
180, 1, 4630, 500, 2000, 910, 883, 57, 280
180, 2, 4261, 524, 1844, 900, 939, 54, 0
180, 3, 4587, 750, 1824, 655, 919, 439, 0
180, 4, 4183, 200, 1849, 994, 973, 20, 147
181, 1, 4557, 200, 2000, 833, 956, 568, 0
181, 2, 4611, 950, 2000, 695, 966, 0, 0
181, 3, 4431, 711, 1969, 822, 929, 0, 0
181, 4, 5383, 984, 2000, 757, 935, 707, 0
182, 1, 5426, 1500, 1982, 979, 965, 0, 0
182, 2, 5768, 1969, 1883, 876, 943, 97, 0
182, 3, 4856, 1750, 1365, 549, 971, 72, 149
182, 4, 5798, 1995, 1506, 665, 978, 54, 600
183, 1, 4468, 518, 2000, 819, 1000, 0, 131
183, 2, 4474, 737, 2000, 751, 986, 0, 0
183, 3, 4477, 500, 2000, 977, 1000, 0, 0
183, 4, 4413, 784, 1999, 867, 763, 0, 0
184, 1, 4467, 985, 1580, 784, 1000, 118, 0
184, 2, 4057, 542, 1565, 856, 984, 110, 0
184, 3, 4462, 749, 2000, 758, 955, 0, 0
184, 4, 4016, 950, 1449, 620, 997, 0, 0
185, 1, 4094, 500, 1961, 712, 921, 0, 0
185, 2, 4361, 955, 1505, 892, 982, 27, 0
185, 3, 5041, 985, 1658, 925, 865, 608, 0
185, 4, 5056, 987, 2000, 786, 959, 324, 0
186, 1, 4034, 779, 1408, 822, 1000, 25, 0
186, 2, 4020, 525, 1594, 921, 980, 0, 0
186, 3, 4146, 987, 1840, 319, 1000, 0, 0
186, 4, 4208, 704, 1541, 864, 979, 0, 120
187, 1, 4640, 750, 1992, 929, 969, 0, 0
187, 2, 4529, 713, 1999, 849, 968, 0, 0
187, 3, 4701, 903, 1906, 927, 965, 0, 0
187, 4, 4724, 970, 1974, 780, 1000, 0, 0
188, 1, 4373, 500, 2000, 935, 923, 15, 0
188, 2, 4333, 993, 1420, 894, 1000, 26, 0
188, 3, 4303, 946, 1621, 861, 875, 0, 0
188, 4, 4143, 766, 1470, 911, 960, 36, 0
189, 1, 4246, 500, 1631, 980, 1000, 0, 135
189, 2, 4136, 529, 1700, 919, 988, 0, 0
189, 3, 4464, 722, 1418, 892, 968, 464, 0
189, 4, 4514, 961, 1767, 569, 903, 39, 275
190, 1, 4812, 943, 1942, 948, 979, 0, 0
190, 2, 4568, 750, 2000, 901, 917, 0, 0
190, 3, 4361, 493, 2000, 908, 960, 0, 0
190, 4, 4042, 981, 1328, 761, 972, 0, 0
191, 1, 4072, 500, 2000, 606, 966, 0, 0
191, 2, 4384, 524, 1942, 948, 970, 0, 0
191, 3, 4483, 730, 1281, 928, 1000, 544, 0
191, 4, 5040, 955, 2000, 908, 986, 0, 191
192, 1, 4471, 500, 2000, 971, 1000, 0, 0
192, 2, 5624, 951, 1929, 918, 1000, 676, 150
192, 3, 4805, 750, 1269, 862, 997, 703, 224
192, 4, 5880, 950, 2000, 996, 1000, 715, 219
193, 1, 4331, 500, 1983, 937, 911, 0, 0
193, 2, 4403, 700, 1993, 809, 901, 0, 0
193, 3, 4419, 947, 1959, 589, 899, 25, 0
193, 4, 4594, 978, 2000, 667, 949, 0, 0
194, 1, 4401, 937, 1671, 955, 819, 19, 0
194, 2, 4214, 500, 2000, 782, 932, 0, 0
194, 3, 4631, 711, 2000, 962, 958, 0, 0
194, 4, 4841, 929, 1999, 987, 899, 27, 0
195, 1, 4254, 450, 1862, 926, 940, 76, 0
195, 2, 4205, 725, 1661, 819, 1000, 0, 0
195, 3, 4559, 762, 2000, 823, 961, 13, 0
195, 4, 4750, 975, 1960, 815, 1000, 0, 0
196, 1, 4582, 745, 1973, 865, 972, 27, 0
196, 2, 4594, 476, 1983, 785, 1000, 171, 179
196, 3, 4838, 740, 1988, 929, 997, 43, 141
196, 4, 5161, 936, 2000, 906, 931, 388, 0
197, 1, 4442, 500, 1949, 995, 979, 19, 0
197, 2, 4709, 955, 1966, 800, 988, 0, 0
197, 3, 4458, 800, 2000, 687, 971, 0, 0
197, 4, 4785, 945, 1957, 874, 989, 20, 0
198, 1, 4437, 939, 1769, 777, 952, 0, 0
198, 2, 4421, 547, 1915, 986, 933, 40, 0
198, 3, 4432, 945, 1575, 970, 942, 0, 0
198, 4, 4475, 784, 1878, 813, 1000, 0, 0
199, 1, 5369, 1500, 2000, 985, 884, 0, 0
199, 2, 5015, 1543, 1911, 616, 945, 0, 0
199, 3, 5803, 1945, 1931, 933, 994, 0, 0
199, 4, 5902, 1962, 1869, 938, 988, 0, 145
200, 1, 5359, 1450, 1999, 968, 942, 0, 0
200, 2, 5303, 1500, 1859, 877, 983, 84, 0
200, 3, 5810, 1933, 1928, 928, 987, 34, 0
200, 4, 5874, 1989, 2000, 937, 948, 0, 0
201, 1, 4483, 500, 1972, 933, 960, 0, 118
201, 2, 4479, 750, 2000, 621, 957, 37, 114
201, 3, 4751, 956, 1984, 973, 838, 0, 0
201, 4, 4882, 988, 2000, 867, 963, 64, 0
202, 1, 4751, 500, 1911, 776, 979, 470, 115
202, 2, 4566, 906, 1896, 794, 970, 0, 0
202, 3, 4674, 909, 2000, 906, 859, 0, 0
202, 4, 4471, 1000, 1758, 691, 978, 44, 0
203, 1, 4704, 990, 1729, 985, 1000, 0, 0
203, 2, 4647, 785, 1883, 901, 957, 121, 0
203, 3, 4310, 975, 1542, 836, 799, 158, 0
203, 4, 4460, 974, 1693, 713, 968, 0, 112
204, 1, 4012, 500, 1804, 725, 983, 0, 0
204, 2, 4709, 945, 1866, 890, 978, 30, 0
204, 3, 4634, 900, 1965, 757, 985, 27, 0
204, 4, 4586, 450, 1998, 723, 929, 486, 0
205, 1, 4553, 750, 2000, 803, 1000, 0, 0
205, 2, 4504, 461, 1895, 768, 938, 442, 0
205, 3, 4944, 954, 1720, 807, 1000, 463, 0
205, 4, 4521, 955, 1965, 746, 855, 0, 0
206, 1, 4652, 763, 1929, 960, 1000, 0, 0
206, 2, 4479, 977, 1800, 742, 960, 0, 0
206, 3, 4574, 923, 1871, 783, 981, 16, 0
206, 4, 4749, 994, 1987, 788, 980, 0, 0
207, 1, 4418, 500, 2000, 999, 919, 0, 0
207, 2, 4081, 473, 1820, 842, 946, 0, 0
207, 3, 4263, 704, 1888, 856, 815, 0, 0
207, 4, 4632, 922, 1714, 856, 1000, 20, 120
208, 1, 4325, 500, 1960, 927, 938, 0, 0
208, 2, 4404, 500, 1995, 1000, 909, 0, 0
208, 3, 4954, 964, 1996, 1000, 994, 0, 0
208, 4, 4421, 978, 1635, 808, 1000, 0, 0
209, 1, 4458, 757, 1695, 894, 1000, 0, 112
209, 2, 4338, 902, 1669, 814, 841, 0, 112
209, 3, 4197, 926, 1796, 479, 996, 0, 0
209, 4, 4235, 500, 2000, 791, 944, 0, 0
210, 1, 4849, 500, 2000, 966, 940, 284, 159
210, 2, 4272, 482, 1998, 837, 955, 0, 0
210, 3, 4975, 702, 1882, 931, 964, 311, 185
210, 4, 5038, 950, 1618, 753, 972, 582, 163
211, 1, 4335, 500, 1994, 952, 889, 0, 0
211, 2, 4280, 495, 1976, 913, 896, 0, 0
211, 3, 4019, 511, 1545, 972, 991, 0, 0
211, 4, 4478, 1000, 1606, 961, 911, 0, 0
212, 1, 4288, 950, 1304, 979, 1000, 55, 0
212, 2, 4039, 504, 1808, 744, 983, 0, 0
212, 3, 4554, 1000, 1979, 747, 828, 0, 0
212, 4, 4801, 931, 1834, 628, 908, 500, 0
213, 1, 5226, 1500, 1846, 928, 832, 0, 120
213, 2, 5035, 1741, 1407, 802, 958, 0, 127
213, 3, 4645, 1200, 1289, 998, 939, 53, 166
213, 4, 4727, 1920, 1329, 653, 825, 0, 0
214, 1, 5223, 1500, 1741, 931, 922, 0, 129
214, 2, 5507, 1500, 2000, 1000, 955, 52, 0
214, 3, 5509, 1741, 2000, 825, 925, 18, 0
214, 4, 6500, 1950, 1999, 966, 983, 469, 133
